household_id,chunk_text
HH8020,"Household HH8020 is located in Village_15, Sanga, Kaduna. The respondent is a 57-year-old Male who is Married with an education level of Secondary. Their main crops include Tomato, Soybean, and Sorghum, while they also rear Sheep, Goat, and Goat. Reported outputs are 685.9519915146077kg in the wet season and 676.3526601165289kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Public vehicle and the market is 13.36 km away. The main buyer type is Assembler."
HH8021,"Household HH8021 is located in Village_93, Igabi, Kaduna. The respondent is a 23-year-old Male who is Widowed with an education level of Tertiary. Their main crops include Groundnut, Maize, and Sorghum, while they also rear Sheep, Goat, and Cattle. Reported outputs are 929.7534954197008kg in the wet season and 872.8455690154996kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Bicycle and the market is 14.87 km away. The main buyer type is Retailer."
HH8022,"Household HH8022 is located in Village_94, Lere, Kaduna. The respondent is a 19-year-old Male who is Married with an education level of Primary. Their main crops include Tomato, Maize, and Rice, while they also rear Goat, Poultry, and Goat. Reported outputs are 715.4497566089274kg in the wet season and 756.1600927336201kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Bicycle and the market is 11.65 km away. The main buyer type is Wholesaler."
HH8023,"Household HH8023 is located in Village_73, Chikun, Kaduna. The respondent is a 55-year-old Male who is Widowed with an education level of Tertiary. Their main crops include Sorghum, Sorghum, and Sorghum, while they also rear Sheep, Poultry, and Poultry. Reported outputs are 688.2695554626468kg in the wet season and 486.7687660709536kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Public vehicle and the market is 14.66 km away. The main buyer type is Wholesaler."
HH8024,"Household HH8024 is located in Village_71, Birnin Gwari, Kaduna. The respondent is a 59-year-old Male who is Single with an education level of Primary. Their main crops include Tomato, Groundnut, and Cassava, while they also rear Poultry, Goat, and Poultry. Reported outputs are 572.3506635352283kg in the wet season and 432.807324210087kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Motorcycle and the market is 8.13 km away. The main buyer type is Processor."
HH8025,"Household HH8025 is located in Village_29, Samaru, Kaduna. The respondent is a 39-year-old Female who is Single with an education level of Adult Edu.. Their main crops include Groundnut, Millet, and Rice, while they also rear Pig, Poultry, and Sheep. Reported outputs are 765.4244157483796kg in the wet season and 974.9455966982556kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Public vehicle and the market is 14.01 km away. The main buyer type is Assembler."
HH8026,"Household HH8026 is located in Village_54, Kaura, Kaduna. The respondent is a 21-year-old Female who is Single with an education level of None. Their main crops include Cassava, Groundnut, and Sorghum, while they also rear Cattle, Cattle, and Poultry. Reported outputs are 616.3804938160149kg in the wet season and 771.4630295763835kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Walking and the market is 1.95 km away. The main buyer type is Processor."
HH8027,"Household HH8027 is located in Village_20, Kachia, Kaduna. The respondent is a 46-year-old Male who is Widowed with an education level of Secondary. Their main crops include Cassava, Groundnut, and Rice, while they also rear Poultry, Goat, and Cattle. Reported outputs are 951.854644179286kg in the wet season and 697.03303991248kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Bicycle and the market is 15.78 km away. The main buyer type is Wholesaler."
HH8028,"Household HH8028 is located in Village_75, Jaba, Kaduna. The respondent is a 58-year-old Female who is Widowed with an education level of Secondary. Their main crops include Cassava, Maize, and Millet, while they also rear Sheep, Sheep, and Poultry. Reported outputs are 241.4285161699084kg in the wet season and 583.6609634506613kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Bicycle and the market is 6.06 km away. The main buyer type is Wholesaler."
HH8029,"Household HH8029 is located in Village_13, Giwa, Kaduna. The respondent is a 27-year-old Female who is Widowed with an education level of Quranic. Their main crops include Rice, Cassava, and Tomato, while they also rear Pig, Pig, and Pig. Reported outputs are 859.8891661084278kg in the wet season and 396.0271328523262kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Animal cart and the market is 3.9 km away. The main buyer type is Wholesaler."
HH8030,"Household HH8030 is located in Village_35, Giwa, Kaduna. The respondent is a 37-year-old Female who is Married with an education level of Secondary. Their main crops include Maize, Maize, and Rice, while they also rear Cattle, Poultry, and Pig. Reported outputs are 462.2018650568593kg in the wet season and 804.542054728699kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Motorcycle and the market is 12.25 km away. The main buyer type is Processor."
HH8031,"Household HH8031 is located in Village_85, Samaru, Kaduna. The respondent is a 63-year-old Female who is Single with an education level of Quranic. Their main crops include Soybean, Sorghum, and Millet, while they also rear Sheep, Poultry, and Poultry. Reported outputs are 924.0332630372282kg in the wet season and 703.5786937082355kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 5.87 km away. The main buyer type is Retailer."
HH8032,"Household HH8032 is located in Village_82, Kachia, Kaduna. The respondent is a 53-year-old Female who is Single with an education level of Primary. Their main crops include Millet, Sorghum, and Maize, while they also rear Poultry, Poultry, and Sheep. Reported outputs are 733.9486495825963kg in the wet season and 929.5020384302626kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Walking and the market is 10.82 km away. The main buyer type is Processor."
HH8033,"Household HH8033 is located in Village_60, Giwa, Kaduna. The respondent is a 58-year-old Female who is Divorced with an education level of Quranic. Their main crops include Rice, Sorghum, and Groundnut, while they also rear Goat, Goat, and Pig. Reported outputs are 616.3713154522845kg in the wet season and 407.7340480639323kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Walking and the market is 8.66 km away. The main buyer type is Wholesaler."
HH8034,"Household HH8034 is located in Village_16, Jemaa, Kaduna. The respondent is a 53-year-old Female who is Widowed with an education level of Primary. Their main crops include Millet, Tomato, and Millet, while they also rear Pig, Goat, and Poultry. Reported outputs are 726.8198143196475kg in the wet season and 291.57695390247136kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Animal cart and the market is 3.11 km away. The main buyer type is Processor."
HH8035,"Household HH8035 is located in Village_76, Kaduna North, Kaduna. The respondent is a 55-year-old Female who is Married with an education level of Tertiary. Their main crops include Cassava, Cassava, and Sorghum, while they also rear Pig, Poultry, and Goat. Reported outputs are 751.2580046764426kg in the wet season and 573.0290775144633kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Public vehicle and the market is 10.31 km away. The main buyer type is Processor."
